datetime,message,timestamp_desc,Timestamp,RuleTitle,Level,Computer,Channel,EventID,RecordID,Details,ExtraFieldInfo,RuleID
2026-03-05 14:58:24.860 +11:00,[med] External Remote RDP Logon from Public IP on vm-final-lab-wo | Channel: Sec | EventID: 4624 | Details: Type: 10 - REMOTE INTERACTIVE ¦ TgtUser: vm-final-lab-wombo ¦ SrcComp: vm-final-lab-wo ¦ SrcIP: 64.88.193.156 ¦ LID: 0x47da8d | Extra: AuthenticationPackageName: Negotiate ¦ ElevatedToken: YES ¦ ImpersonationLevel: IMPERSONATION ¦ IpPort: 0 ¦ KeyLength: 0 ¦ LmPackageName: - ¦ LogonGuid: 00000000-0000-0000-0000-000000000000 ¦ LogonProcessName: User32 ¦ ProcessId: 1068 ¦ ProcessName: C:\Windows\System32\svchost.exe ¦ RemoteCredentialGuard: %%1843 ¦ RestrictedAdminMode: NO ¦ SubjectDomainName: WORKGROUP ¦ SubjectLogonId: 0x3e7 ¦ SubjectUserName: vm-final-lab-wo$ ¦ SubjectUserSid: S-1-5-18 ¦ TargetLinkedLogonId: 0x0 ¦ TargetOutboundDomainName: - ¦ TargetOutboundUserName: - ¦ TargetUserSid: S-1-5-21-169698666-362884899-2229521277-500 ¦ TransmittedServices: - ¦ VirtualAccount: NO,Sec Event 4624 - External Remote RDP Logon from Public IP,2026-03-05 14:58:24.860 +11:00,External Remote RDP Logon from Public IP,med,vm-final-lab-wo,Sec,4624,201775,Type: 10 - REMOTE INTERACTIVE ¦ TgtUser: vm-final-lab-wombo ¦ SrcComp: vm-final-lab-wo ¦ SrcIP: 64.88.193.156 ¦ LID: 0x47da8d,AuthenticationPackageName: Negotiate ¦ ElevatedToken: YES ¦ ImpersonationLevel: IMPERSONATION ¦ IpPort: 0 ¦ KeyLength: 0 ¦ LmPackageName: - ¦ LogonGuid: 00000000-0000-0000-0000-000000000000 ¦ LogonProcessName: User32 ¦ ProcessId: 1068 ¦ ProcessName: C:\Windows\System32\svchost.exe ¦ RemoteCredentialGuard: %%1843 ¦ RestrictedAdminMode: NO ¦ SubjectDomainName: WORKGROUP ¦ SubjectLogonId: 0x3e7 ¦ SubjectUserName: vm-final-lab-wo$ ¦ SubjectUserSid: S-1-5-18 ¦ TargetLinkedLogonId: 0x0 ¦ TargetOutboundDomainName: - ¦ TargetOutboundUserName: - ¦ TargetUserSid: S-1-5-21-169698666-362884899-2229521277-500 ¦ TransmittedServices: - ¦ VirtualAccount: NO,56a1bb6f-e039-3f65-3ea0-de425cefa8a7
2026-03-04 13:14:11.284 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 4220 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:14:11.284 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,190142,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 4220 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:14:11.371 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 5252 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 4220 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x1721c98 ¦ TargetUserName: sshd_4220 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:14:11.371 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,190152,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 5252 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 4220 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x1721c98 ¦ TargetUserName: sshd_4220 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:14:14.191 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 2224 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:14:14.191 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,190157,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 2224 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:14:14.271 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 4148 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 2224 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x1722190 ¦ TargetUserName: sshd_2224 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:14:14.271 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,190165,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 4148 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 2224 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x1722190 ¦ TargetUserName: sshd_2224 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:14:16.824 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 5736 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:14:16.824 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,190169,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 5736 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:14:16.910 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 2356 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 5736 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x1723785 ¦ TargetUserName: sshd_5736 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:14:16.910 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,190177,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 2356 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 5736 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x1723785 ¦ TargetUserName: sshd_5736 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:14:19.290 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 4364 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:14:19.290 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,190181,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 4364 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:14:19.373 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6064 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 4364 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x1723c48 ¦ TargetUserName: sshd_4364 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:14:19.373 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,190189,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6064 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 4364 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x1723c48 ¦ TargetUserName: sshd_4364 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:14:22.091 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 5868 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:14:22.091 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,190192,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 5868 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:14:22.177 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6864 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 5868 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x17245dd ¦ TargetUserName: sshd_5868 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:14:22.177 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,190200,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 6864 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 5868 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x17245dd ¦ TargetUserName: sshd_5868 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:14:24.609 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 4280 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:14:24.609 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,190210,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 4280 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:14:24.697 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 2860 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 4280 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x1724cef ¦ TargetUserName: sshd_4280 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:14:24.697 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,190218,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 2860 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 4280 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x1724cef ¦ TargetUserName: sshd_4280 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:14:27.675 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 4320 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:14:27.675 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,190222,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 4320 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:14:27.754 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 5148 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 4320 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x17251c7 ¦ TargetUserName: sshd_4320 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:14:27.754 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,190230,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 5148 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 4320 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x17251c7 ¦ TargetUserName: sshd_4320 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:14:29.982 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 2332 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:14:29.982 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,190239,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 2332 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:14:30.069 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 4136 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 2332 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x1725d69 ¦ TargetUserName: sshd_2332 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:14:30.069 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,190247,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 4136 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: HIGH_INTEGRITY ¦ ProcessId: 2332 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: VIRTUAL USERS ¦ TargetLogonId: 0x1725d69 ¦ TargetUserName: sshd_2332 ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
2026-03-04 13:14:32.893 +11:00,[med] Program Executed Using Proxy/Local Command Via SSH.EXE on vm-final-lab-wo | Channel: Sec | EventID: 4688 | Details: Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 5728 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7 | Extra: MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,Sec Event 4688 - Program Executed Using Proxy/Local Command Via SSH.EXE,2026-03-04 13:14:32.893 +11:00,Program Executed Using Proxy/Local Command Via SSH.EXE,med,vm-final-lab-wo,Sec,4688,190251,Cmdline: ¦ Proc: C:\Windows\System32\OpenSSH\sshd.exe ¦ PID: 5728 ¦ User: vm-final-lab-wo$ ¦ LID: 0x3e7,MandatoryLabel: SYSTEM_INTEGRITY ¦ ProcessId: 2660 ¦ SubjectDomainName: WORKGROUP ¦ SubjectUserSid: S-1-5-18 ¦ TargetDomainName: - ¦ TargetLogonId: 0x0 ¦ TargetUserName: - ¦ TargetUserSid: S-1-0-0 ¦ TokenElevationType: FULL_TOKEN,c9a20835-ce7c-8118-9269-64b5a5e8cbb5
